date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2018/4/26	스타벅스커피코리아(주)	70749	657738	1.0	2.0	2.0	3.0	2.0	0	1
2018/4/26	스타벅스커피코리아(주)	70749	657732	3.0	3.0	3.0	3.0	3.0	1	1
2018/4/25	스타벅스커피코리아(주)	70749	656114	3.0	3.0	3.0	3.0	3.0	1	2
2018/4/24	스타벅스커피코리아(주)	70749	655365	3.0	2.0	3.0	2.0	3.0	0	1
2018/4/24	스타벅스커피코리아(주)	70749	655308	4.0	5.0	4.0	4.0	2.0	1	2
2018/4/22	스타벅스커피코리아(주)	70749	653530	3.0	4.0	1.0	1.0	3.0	0	1
2018/4/20	스타벅스커피코리아(주)	70749	652889	4.0	3.0	4.0	4.0	4.0	1	1
2018/4/20	스타벅스커피코리아(주)	70749	652341	2.0	3.0	3.0	2.0	4.0	1	1
2018/4/20	스타벅스커피코리아(주)	70749	652327	4.0	4.0	4.0	4.0	3.0	1	2
2018/4/18	스타벅스커피코리아(주)	70749	650587	4.0	2.0	3.0	3.0	2.0	0	2
2018/4/17	스타벅스커피코리아(주)	70749	650155	3.0	3.0	3.0	3.0	3.0	1	2
2018/4/15	스타벅스커피코리아(주)	70749	649462	3.0	1.0	5.0	4.0	4.0	1	2
2018/4/13	스타벅스커피코리아(주)	70749	648837	3.0	3.0	2.0	2.0	2.0	0	1
2018/4/12	스타벅스커피코리아(주)	70749	648163	4.0	3.0	2.0	3.0	3.0	0	1
2018/4/11	스타벅스커피코리아(주)	70749	647624	5.0	2.0	3.0	3.0	3.0	0	1
2018/4/11	스타벅스커피코리아(주)	70749	647386	4.0	3.0	3.0	1.0	2.0	0	1
2018/4/10	스타벅스커피코리아(주)	70749	646949	4.0	4.0	4.0	4.0	3.0	0	None
2018/4/4	스타벅스커피코리아(주)	70749	643996	4.0	3.0	1.0	1.0	2.0	0	1
2018/4/4	스타벅스커피코리아(주)	70749	643781	3.0	2.0	2.0	3.0	3.0	0	1
2018/4/2	스타벅스커피코리아(주)	70749	642822	4.0	2.0	3.0	4.0	3.0	1	2
2018/4/30	한국맥도날드(유)	3616	660006	4.0	4.0	5.0	5.0	4.0	1	1
2018/4/29	한국맥도날드(유)	3616	659446	3.0	3.0	3.0	3.0	3.0	1	1
2018/4/25	한국맥도날드(유)	3616	656235	2.0	2.0	4.0	4.0	2.0	0	None
2018/4/24	한국맥도날드(유)	3616	655233	2.0	3.0	3.0	2.0	3.0	0	2
2018/4/24	한국맥도날드(유)	3616	655114	3.0	3.0	4.0	5.0	3.0	1	1
2018/4/23	한국맥도날드(유)	3616	654358	3.0	4.0	4.0	4.0	3.0	0	None
2018/4/22	한국맥도날드(유)	3616	653462	4.0	4.0	4.0	3.0	3.0	1	None
2018/4/22	한국맥도날드(유)	3616	653414	4.0	2.0	3.0	4.0	3.0	0	1
2018/4/20	한국맥도날드(유)	3616	652073	4.0	3.0	2.0	3.0	3.0	0	1
2018/4/17	한국맥도날드(유)	3616	650531	5.0	5.0	5.0	3.0	3.0	1	1
2018/4/15	한국맥도날드(유)	3616	649312	3.0	3.0	3.0	3.0	3.0	0	1
2018/4/13	한국맥도날드(유)	3616	648477	3.0	3.0	4.0	4.0	3.0	1	1
2018/4/13	한국맥도날드(유)	3616	648359	3.0	2.0	1.0	1.0	2.0	0	None
2018/4/9	한국맥도날드(유)	3616	646501	2.0	2.0	2.0	2.0	2.0	1	2
2018/4/9	한국맥도날드(유)	3616	646323	3.0	4.0	3.0	4.0	4.0	1	1
2018/4/7	한국맥도날드(유)	3616	645486	3.0	2.0	4.0	3.0	3.0	1	1
2018/4/6	한국맥도날드(유)	3616	644893	4.0	4.0	2.0	3.0	3.0	1	1
2018/4/5	한국맥도날드(유)	3616	644481	3.0	3.0	3.0	3.0	3.0	1	2
2018/4/5	한국맥도날드(유)	3616	644205	3.0	3.0	1.0	1.0	2.0	0	None
2018/4/3	한국맥도날드(유)	3616	643294	3.0	3.0	3.0	3.0	3.0	0	1
2018/4/1	한국맥도날드(유)	3616	642354	4.0	2.0	3.0	4.0	2.0	1	None
2018/4/19	(주)하나투어	49174	651860	4.0	2.0	3.0	4.0	3.0	0	None
2018/4/18	(주)하나투어	49174	651166	3.0	1.0	5.0	3.0	3.0	0	1
2018/4/16	(주)하나투어	49174	649968	3.0	1.0	4.0	3.0	1.0	0	None
2018/4/10	(주)하나투어	49174	646547	4.0	2.0	4.0	3.0	3.0	1	1
2018/4/5	(주)하나투어	49174	644636	2.0	1.0	4.0	3.0	2.0	0	1
2018/4/24	롯데지알에스(주) 롯데리아	78632	654929	2.0	2.0	3.0	3.0	2.0	0	1
2018/4/18	롯데지알에스(주) 롯데리아	78632	650585	2.0	2.0	2.0	3.0	2.0	0	1
2018/4/15	롯데지알에스(주) 롯데리아	78632	649259	3.0	4.0	3.0	3.0	3.0	0	1
2018/4/10	롯데지알에스(주) 롯데리아	78632	646852	3.0	3.0	3.0	3.0	3.0	1	2
2018/4/9	롯데지알에스(주) 롯데리아	78632	646485	3.0	3.0	3.0	2.0	2.0	1	1
2018/4/23	(주)세스코	71990	654225	2.0	3.0	3.0	3.0	2.0	0	1
2018/4/18	(주)세스코	71990	650778	1.0	1.0	1.0	1.0	1.0	0	None
2018/4/17	(주)세스코	71990	650355	1.0	1.0	1.0	2.0	1.0	0	None
2018/4/14	(주)세스코	71990	648966	3.0	3.0	3.0	3.0	3.0	1	1
2018/4/13	(주)세스코	71990	648387	4.0	1.0	2.0	1.0	1.0	0	1
2018/4/9	(주)세스코	71990	646087	1.0	1.0	3.0	2.0	1.0	0	None
2018/4/6	(주)세스코	71990	645014	2.0	2.0	3.0	2.0	1.0	0	1
2018/4/5	(주)세스코	71990	644427	2.0	1.0	4.0	1.0	1.0	0	1
2018/4/30	씨제이푸드빌(주)	23183	659589	3.0	4.0	4.0	4.0	3.0	1	2
2018/4/23	씨제이푸드빌(주)	23183	654780	2.0	2.0	2.0	2.0	3.0	0	None
